"","gender","race","education","state","age","employment","trump"
"1056","Female","Others","Undergraduates or similar degree","FL","Age_60-74","unemployed",1
"1057","Female","Others","Undergraduates or similar degree","FL","Age_60-74","unemployed",0
"1058","Female","White","Graduates or higher degree","FL","Age_30-44","employed",0
"1059","Female","White","Graduates or higher degree","FL","Age_30-44","employed",0
"1060","Female","White","Graduates or higher degree","FL","Age_30-44","employed",0
"1061","Female","White","Graduates or higher degree","FL","Age_30-44","employed",1
"1062","Female","White","Graduates or higher degree","FL","Age_45-59","employed",1
"1063","Female","White","Graduates or higher degree","FL","Age_45-59","unemployed",0
"1064","Female","White","Graduates or higher degree","FL","Age_45-59","unemployed",0
"1065","Female","White","Graduates or higher degree","FL","Age_60-74","employed",1
"1066","Female","White","Graduates or higher degree","FL","Age_60-74","employed",0
"1067","Female","White","Graduates or higher degree","FL","Age_60-74","unemployed",0
"1068","Female","White","Graduates or higher degree","FL","Age_60-74","unemployed",0
"1069","Female","White","Graduates or higher degree","FL","Age_60-74","unemployed",0
"1070","Female","White","Graduates or higher degree","FL","Age_60-74","unemployed",1
"1071","Female","White","Graduates or higher degree","FL","Age_60-74","unemployed",0
"1072","Female","White","Graduates or higher degree","FL","Age_60-74","unemployed",1
"1073","Female","White","Graduates or higher degree","FL","Age_60-74","unemployed",1
"1074","Female","White","Graduates or higher degree","FL","Age_75+","unemployed",1
"1075","Female","White","Highschool","FL","Age_18-29","employed",0
"1076","Female","White","Highschool","FL","Age_18-29","employed",1
"1077","Female","White","Highschool","FL","Age_18-29","unemployed",0
"1078","Female","White","Highschool","FL","Age_18-29","unemployed",1
"1079","Female","White","Highschool","FL","Age_18-29","unemployed",1
"1080","Female","White","Highschool","FL","Age_18-29","unemployed",0
"1081","Female","White","Highschool","FL","Age_30-44","employed",0
"1082","Female","White","Highschool","FL","Age_30-44","unemployed",0
"1083","Female","White","Highschool","FL","Age_30-44","unemployed",1
"1084","Female","White","Highschool","FL","Age_45-59","employed",1
"1085","Female","White","Highschool","FL","Age_45-59","unemployed",1
"1086","Female","White","Highschool","FL","Age_45-59","unemployed",1
"1087","Female","White","Highschool","FL","Age_45-59","unemployed",1
"1088","Female","White","Highschool","FL","Age_60-74","unemployed",1
"1089","Female","White","Highschool","FL","Age_60-74","unemployed",0
"1090","Female","White","Highschool","FL","Age_60-74","unemployed",1
"1091","Female","White","Highschool","FL","Age_60-74","unemployed",1
"1092","Female","White","Highschool","FL","Age_60-74","unemployed",1
"1093","Female","White","Highschool","FL","Age_60-74","unemployed",1
"1094","Female","White","Highschool","FL","Age_75+","employed",0
"1095","Female","White","Highschool","FL","Age_75+","unemployed",1
"1096","Female","White","Highschool","FL","Age_75+","unemployed",1
"1097","Female","White","Highschool","FL","Age_75+","unemployed",0
"1098","Female","White","Highschool","FL","Age_75+","unemployed",1
"1099","Female","White","Undergraduates or similar degree","FL","Age_18-29","employed",1
"1100","Female","White","Undergraduates or similar degree","FL","Age_18-29","employed",0
"1101","Female","White","Undergraduates or similar degree","FL","Age_18-29","employed",0
"1102","Female","White","Undergraduates or similar degree","FL","Age_18-29","employed",0
"1103","Female","White","Undergraduates or similar degree","FL","Age_18-29","employed",0
"1104","Female","White","Undergraduates or similar degree","FL","Age_18-29","employed",0
"1105","Female","White","Undergraduates or similar degree","FL","Age_18-29","employed",1
"1106","Female","White","Undergraduates or similar degree","FL","Age_18-29","unemployed",0
"1107","Female","White","Undergraduates or similar degree","FL","Age_18-29","unemployed",1
"1108","Female","White","Undergraduates or similar degree","FL","Age_18-29","unemployed",0
"1109","Female","White","Undergraduates or similar degree","FL","Age_18-29","unemployed",0
"1110","Female","White","Undergraduates or similar degree","FL","Age_18-29","unemployed",1
"1111","Female","White","Undergraduates or similar degree","FL","Age_18-29","unemployed",1
"1112","Female","White","Undergraduates or similar degree","FL","Age_18-29","unemployed",0
"1113","Female","White","Undergraduates or similar degree","FL","Age_18-29","unemployed",0
"1114","Female","White","Undergraduates or similar degree","FL","Age_18-29","unemployed",0
"1115","Female","White","Undergraduates or similar degree","FL","Age_18-29","unemployed",1
"1116","Female","White","Undergraduates or similar degree","FL","Age_18-29","unemployed",1
"1117","Female","White","Undergraduates or similar degree","FL","Age_30-44","employed",1
"1118","Female","White","Undergraduates or similar degree","FL","Age_30-44","employed",1
"1119","Female","White","Undergraduates or similar degree","FL","Age_30-44","employed",1
"1120","Female","White","Undergraduates or similar degree","FL","Age_30-44","employed",1
"1121","Female","White","Undergraduates or similar degree","FL","Age_30-44","employed",0
"1122","Female","White","Undergraduates or similar degree","FL","Age_30-44","employed",0
"1123","Female","White","Undergraduates or similar degree","FL","Age_30-44","employed",0
"1124","Female","White","Undergraduates or similar degree","FL","Age_30-44","employed",0
"1125","Female","White","Undergraduates or similar degree","FL","Age_30-44","employed",1
"1126","Female","White","Undergraduates or similar degree","FL","Age_30-44","employed",1
"1127","Female","White","Undergraduates or similar degree","FL","Age_30-44","employed",1
"1128","Female","White","Undergraduates or similar degree","FL","Age_30-44","employed",1
"1129","Female","White","Undergraduates or similar degree","FL","Age_30-44","employed",0
"1130","Female","White","Undergraduates or similar degree","FL","Age_30-44","employed",0
"1131","Female","White","Undergraduates or similar degree","FL","Age_30-44","unemployed",0
"1132","Female","White","Undergraduates or similar degree","FL","Age_30-44","unemployed",0
"1133","Female","White","Undergraduates or similar degree","FL","Age_30-44","unemployed",0
"1134","Female","White","Undergraduates or similar degree","FL","Age_30-44","unemployed",1
"1135","Female","White","Undergraduates or similar degree","FL","Age_30-44","unemployed",0
"1136","Female","White","Undergraduates or similar degree","FL","Age_30-44","unemployed",0
"1137","Female","White","Undergraduates or similar degree","FL","Age_30-44","unemployed",0
"1138","Female","White","Undergraduates or similar degree","FL","Age_30-44","unemployed",0
"1139","Female","White","Undergraduates or similar degree","FL","Age_45-59","employed",0
"1140","Female","White","Undergraduates or similar degree","FL","Age_45-59","employed",0
"1141","Female","White","Undergraduates or similar degree","FL","Age_45-59","employed",0
"1142","Female","White","Undergraduates or similar degree","FL","Age_45-59","employed",1
"1143","Female","White","Undergraduates or similar degree","FL","Age_45-59","employed",1
"1144","Female","White","Undergraduates or similar degree","FL","Age_45-59","employed",1
"1145","Female","White","Undergraduates or similar degree","FL","Age_45-59","employed",0
"1146","Female","White","Undergraduates or similar degree","FL","Age_45-59","unemployed",1
"1147","Female","White","Undergraduates or similar degree","FL","Age_45-59","unemployed",1
"1148","Female","White","Undergraduates or similar degree","FL","Age_45-59","unemployed",1
"1149","Female","White","Undergraduates or similar degree","FL","Age_45-59","unemployed",0
"1150","Female","White","Undergraduates or similar degree","FL","Age_45-59","unemployed",1
"1151","Female","White","Undergraduates or similar degree","FL","Age_45-59","unemployed",1
"1152","Female","White","Undergraduates or similar degree","FL","Age_45-59","unemployed",0
"1153","Female","White","Undergraduates or similar degree","FL","Age_45-59","unemployed",1
"1154","Female","White","Undergraduates or similar degree","FL","Age_45-59",NA,0
"1155","Female","White","Undergraduates or similar degree","FL","Age_60-74","employed",1
"1156","Female","White","Undergraduates or similar degree","FL","Age_60-74","employed",1
"1157","Female","White","Undergraduates or similar degree","FL","Age_60-74","employed",1
"1158","Female","White","Undergraduates or similar degree","FL","Age_60-74","employed",0
"1159","Female","White","Undergraduates or similar degree","FL","Age_60-74","employed",1
"1160","Female","White","Undergraduates or similar degree","FL","Age_60-74","employed",1
"1161","Female","White","Undergraduates or similar degree","FL","Age_60-74","employed",1
"1162","Female","White","Undergraduates or similar degree","FL","Age_60-74","employed",0
"1163","Female","White","Undergraduates or similar degree","FL","Age_60-74","employed",1
"1164","Female","White","Undergraduates or similar degree","FL","Age_60-74","employed",0
"1165","Female","White","Undergraduates or similar degree","FL","Age_60-74","employed",0
"1166","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",1
"1167","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",1
"1168","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",0
"1169","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",1
"1170","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",1
"1171","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",0
"1172","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",0
"1173","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",1
"1174","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",1
"1175","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",0
"1176","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",0
"1177","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",0
"1178","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",1
"1179","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",0
"1180","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",0
"1181","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",1
"1182","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",0
"1183","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",1
"1184","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",1
"1185","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",0
"1186","Female","White","Undergraduates or similar degree","FL","Age_60-74","unemployed",0
"1187","Female","White","Undergraduates or similar degree","FL","Age_75+","employed",1
"1188","Female","White","Undergraduates or similar degree","FL","Age_75+","unemployed",1
